article,timestamp,desktop,month,mobile-app,mobile-web
WandaVision,2021012200,6368,1,241,16925
WandaVision,2021012300,5104,1,261,20264
WandaVision,2021012400,3949,1,227,17923
WandaVision,2021012500,3992,1,139,13263
WandaVision,2021012600,2930,1,96,9853
WandaVision,2021012700,2705,1,96,8235
WandaVision,2021012800,2865,1,51,8656
WandaVision,2021012900,5952,1,213,14471
WandaVision,2021013000,5151,1,280,19273
WandaVision,2021013100,4329,1,248,19133
Bridgerton,2021010100,1563,1,108,15014
Bridgerton,2021010200,2221,1,120,15502
Bridgerton,2021010300,2645,1,137,16565
Bridgerton,2021010400,3654,1,87,16172
Bridgerton,2021010500,3434,1,103,14513
Bridgerton,2021010600,2998,1,84,14487
Bridgerton,2021010700,2999,1,91,12730
Bridgerton,2021010800,3114,1,99,13161
Bridgerton,2021010900,2936,1,109,15720
Bridgerton,2021011000,3320,1,147,18624
Bridgerton,2021011100,3946,1,95,14631
Bridgerton,2021011200,3423,1,85,11787
Bridgerton,2021011300,2976,1,65,10999
Bridgerton,2021011400,3101,1,73,10306
Bridgerton,2021011500,2805,1,73,10622
Bridgerton,2021011600,2391,1,86,12856
Bridgerton,2021011700,2550,1,109,16068
Bridgerton,2021011800,3175,1,76,12170
Bridgerton,2021011900,3484,1,81,10134
Bridgerton,2021012000,3145,1,66,10081
Bridgerton,2021012100,3126,1,70,10179
Bridgerton,2021012200,2615,1,109,10013
Bridgerton,2021012300,2235,1,83,11748
Bridgerton,2021012400,2133,1,108,12320
Bridgerton,2021012500,2558,1,57,8789
Bridgerton,2021012600,2328,1,67,7653
Bridgerton,2021012700,2281,1,59,7466
Bridgerton,2021012800,3380,1,89,8466
Bridgerton,2021012900,2917,1,64,8686
Bridgerton,2021013000,2100,1,78,9952
Bridgerton,2021013100,2270,1,107,11593
Margarita_del_Reino_Unido,2021010100,815,1,93,13266
Margarita_del_Reino_Unido,2021010200,1133,1,152,20802
Margarita_del_Reino_Unido,2021010300,1239,1,181,23382
Margarita_del_Reino_Unido,2021010400,1431,1,119,18530
Margarita_del_Reino_Unido,2021010500,1357,1,118,16186
Margarita_del_Reino_Unido,2021010600,1208,1,114,15808
Margarita_del_Reino_Unido,2021010700,1109,1,88,13613
Margarita_del_Reino_Unido,2021010800,1213,1,74,13622
Margarita_del_Reino_Unido,2021010900,1063,1,89,17005
Margarita_del_Reino_Unido,2021011000,1204,1,177,22845
Margarita_del_Reino_Unido,2021011100,1268,1,285,16275
Margarita_del_Reino_Unido,2021011200,1181,1,118,13117
Margarita_del_Reino_Unido,2021011300,1093,1,102,11821
Margarita_del_Reino_Unido,2021011400,1076,1,65,11662
Margarita_del_Reino_Unido,2021011500,976,1,88,11424
Margarita_del_Reino_Unido,2021011600,837,1,106,14224
Margarita_del_Reino_Unido,2021011700,943,1,138,17447
Margarita_del_Reino_Unido,2021011800,1007,1,66,12567
Margarita_del_Reino_Unido,2021011900,922,1,77,10772
Margarita_del_Reino_Unido,2021012000,954,1,68,10399
Margarita_del_Reino_Unido,2021012100,821,1,46,9763
Margarita_del_Reino_Unido,2021012200,811,1,69,9799
Margarita_del_Reino_Unido,2021012300,686,1,85,12009
Margarita_del_Reino_Unido,2021012400,844,1,92,14353
Margarita_del_Reino_Unido,2021012500,910,1,78,10849
Margarita_del_Reino_Unido,2021012600,854,1,45,8945
Margarita_del_Reino_Unido,2021012700,786,1,51,8429
Margarita_del_Reino_Unido,2021012800,739,1,58,7833
Margarita_del_Reino_Unido,2021012900,744,1,59,8231
Margarita_del_Reino_Unido,2021013000,619,1,80,10013
Margarita_del_Reino_Unido,2021013100,719,1,79,13008
Efraín_Ruales,2021010100,10,1,0,54
Efraín_Ruales,2021010200,5,1,0,52
Efraín_Ruales,2021010300,8,1,0,54
Efraín_Ruales,2021010400,10,1,0,69
Efraín_Ruales,2021010500,14,1,0,64
Efraín_Ruales,2021010600,14,1,1,52
Efraín_Ruales,2021010700,13,1,0,65
Efraín_Ruales,2021010800,18,1,0,88
Efraín_Ruales,2021010900,11,1,0,64
Efraín_Ruales,2021011000,9,1,0,63
Efraín_Ruales,2021011100,14,1,1,75
Efraín_Ruales,2021011200,12,1,0,80
Efraín_Ruales,2021011300,23,1,0,70
Efraín_Ruales,2021011400,13,1,0,88
Efraín_Ruales,2021011500,11,1,0,69
Efraín_Ruales,2021011600,9,1,1,53
Efraín_Ruales,2021011700,5,1,0,74
Efraín_Ruales,2021011800,11,1,0,95
Efraín_Ruales,2021011900,8,1,1,76
Efraín_Ruales,2021012000,15,1,0,80
Efraín_Ruales,2021012100,10,1,1,49
Efraín_Ruales,2021012200,14,1,2,78
Efraín_Ruales,2021012300,10,1,3,44
Efraín_Ruales,2021012400,4,1,0,67
Efraín_Ruales,2021012500,10,1,0,52
Efraín_Ruales,2021012600,5,1,0,50
Efraín_Ruales,2021012700,28778,1,308,120774
Efraín_Ruales,2021012800,15146,1,966,137382
Efraín_Ruales,2021012900,5619,1,709,54508
Efraín_Ruales,2021013000,2114,1,444,27094
Efraín_Ruales,2021013100,1703,1,289,28363
Kamala_Harris,2021010100,164,1,18,984
Kamala_Harris,2021010200,180,1,12,993
Kamala_Harris,2021010300,191,1,15,1048
Kamala_Harris,2021010400,272,1,25,1241
Kamala_Harris,2021010500,295,1,17,936
Kamala_Harris,2021010600,819,1,41,2639
Kamala_Harris,2021010700,1534,1,64,4642
Kamala_Harris,2021010800,919,1,58,2718
Kamala_Harris,2021010900,545,1,35,2158
Kamala_Harris,2021011000,595,1,50,2473
Kamala_Harris,2021011100,1181,1,34,2778
Kamala_Harris,2021011200,974,1,46,2737
Kamala_Harris,2021011300,824,1,32,2318
Kamala_Harris,2021011400,665,1,35,1910
Kamala_Harris,2021011500,604,1,27,2017
Kamala_Harris,2021011600,698,1,45,2774
Kamala_Harris,2021011700,1038,1,105,5680
Kamala_Harris,2021011800,1395,1,82,5433
Kamala_Harris,2021011900,1997,1,116,6687
Kamala_Harris,2021012000,25890,1,1574,128125
Kamala_Harris,2021012100,14392,1,1502,76443
Kamala_Harris,2021012200,5009,1,825,22948
Kamala_Harris,2021012300,2225,1,691,13503
Kamala_Harris,2021012400,1799,1,337,11134
Kamala_Harris,2021012500,1953,1,181,8282
Kamala_Harris,2021012600,1423,1,98,4431
Kamala_Harris,2021012700,1125,1,86,3343
Kamala_Harris,2021012800,782,1,38,2394
Kamala_Harris,2021012900,800,1,52,2733
Kamala_Harris,2021013000,527,1,45,2943
Kamala_Harris,2021013100,448,1,46,2493
Donald_Trump,2021010100,631,1,54,2839
Donald_Trump,2021010200,756,1,55,2926
Donald_Trump,2021010300,806,1,73,3107
Donald_Trump,2021010400,1102,1,58,3516
Donald_Trump,2021010500,1143,1,60,3192
Donald_Trump,2021010600,3444,1,199,11351
Donald_Trump,2021010700,6536,1,301,22375
Donald_Trump,2021010800,4056,1,230,12539
Donald_Trump,2021010900,3106,1,203,11091
Donald_Trump,2021011000,2383,1,212,9227
Donald_Trump,2021011100,3467,1,158,8906
Donald_Trump,2021011200,2989,1,125,7755
Donald_Trump,2021011300,2977,1,161,7320
Donald_Trump,2021011400,2832,1,130,7343
Donald_Trump,2021011500,2105,1,101,5432
Donald_Trump,2021011600,1398,1,114,5296
Donald_Trump,2021011700,1495,1,125,6756
Donald_Trump,2021011800,2084,1,135,5447
Donald_Trump,2021011900,3124,1,218,11120
Donald_Trump,2021012000,15980,1,1247,68116
Donald_Trump,2021012100,7232,1,819,34165
Donald_Trump,2021012200,3574,1,489,13319
Donald_Trump,2021012300,2064,1,313,10050
Donald_Trump,2021012400,1667,1,237,8134
Donald_Trump,2021012500,1954,1,129,6116
Donald_Trump,2021012600,1813,1,65,4364
Donald_Trump,2021012700,1600,1,64,3618
Donald_Trump,2021012800,1407,1,56,3030
Donald_Trump,2021012900,1123,1,74,2622
Donald_Trump,2021013000,890,1,48,2705
Donald_Trump,2021013100,951,1,60,3127
Tabla_periódica_de_los_elementos,2021020100,14817,2,45,8354
Tabla_periódica_de_los_elementos,2021020200,19822,2,55,12097
Tabla_periódica_de_los_elementos,2021020300,21969,2,46,13710
Tabla_periódica_de_los_elementos,2021020400,22430,2,375,14385
Tabla_periódica_de_los_elementos,2021020500,19344,2,402,13065
Tabla_periódica_de_los_elementos,2021020600,10266,2,128,7617
Tabla_periódica_de_los_elementos,2021020700,8905,2,78,7136
Tabla_periódica_de_los_elementos,2021020800,22943,2,77,13213
Tabla_periódica_de_los_elementos,2021020900,25064,2,67,15330
Tabla_periódica_de_los_elementos,2021021000,25789,2,74,16505
Tabla_periódica_de_los_elementos,2021021100,25181,2,393,16056
Tabla_periódica_de_los_elementos,2021021200,20832,2,129,13704
Tabla_periódica_de_los_elementos,2021021300,10101,2,208,7987
Tabla_periódica_de_los_elementos,2021021400,7859,2,92,6083
Tabla_periódica_de_los_elementos,2021021500,19706,2,75,10979
Tabla_periódica_de_los_elementos,2021021600,22813,2,54,13709
Tabla_periódica_de_los_elementos,2021021700,26257,2,52,15604
Tabla_periódica_de_los_elementos,2021021800,26911,2,204,17081
Tabla_periódica_de_los_elementos,2021021900,22191,2,333,14910
Tabla_periódica_de_los_elementos,2021022000,11295,2,260,9295
Tabla_periódica_de_los_elementos,2021022100,9923,2,88,8123
Tabla_periódica_de_los_elementos,2021022200,25638,2,70,15257
Tabla_periódica_de_los_elementos,2021022300,29250,2,208,17091
Tabla_periódica_de_los_elementos,2021022400,30675,2,229,18714
Tabla_periódica_de_los_elementos,2021022500,30004,2,293,18902
Tabla_periódica_de_los_elementos,2021022600,25173,2,297,16802
Tabla_periódica_de_los_elementos,2021022700,12316,2,276,9856
Tabla_periódica_de_los_elementos,2021022800,10697,2,120,8363
Tom_Brady,2021020100,882,2,41,5085
Tom_Brady,2021020200,1294,2,37,5035
Tom_Brady,2021020300,1282,2,49,5009
Tom_Brady,2021020400,1901,2,41,6160
Tom_Brady,2021020500,2077,2,67,7394
Tom_Brady,2021020600,1567,2,96,11046
Tom_Brady,2021020700,6711,2,635,70836
Tom_Brady,2021020800,44338,2,3743,386203
Tom_Brady,2021020900,7066,2,946,38264
Tom_Brady,2021021000,2997,2,290,14186
Tom_Brady,2021021100,2094,2,150,11414
Tom_Brady,2021021200,1314,2,69,6375
Tom_Brady,2021021300,692,2,72,5044
Tom_Brady,2021021400,581,2,57,3997
Tom_Brady,2021021500,636,2,47,2735
Tom_Brady,2021021600,585,2,55,1987
Tom_Brady,2021021700,494,2,19,1755
Tom_Brady,2021021800,490,2,30,1801
Tom_Brady,2021021900,420,2,11,1607
Tom_Brady,2021022000,296,2,12,1764
Tom_Brady,2021022100,273,2,13,1839
Tom_Brady,2021022200,332,2,16,1280
Tom_Brady,2021022300,285,2,15,1148
Tom_Brady,2021022400,282,2,15,1093
Tom_Brady,2021022500,281,2,7,974
Tom_Brady,2021022600,295,2,15,1378
Tom_Brady,2021022700,177,2,19,1097
Tom_Brady,2021022800,150,2,9,1124
WandaVision,2021020100,4602,2,166,15751
WandaVision,2021020200,3964,2,124,11356
WandaVision,2021020300,3392,2,110,9780
WandaVision,2021020400,3275,2,76,8961
WandaVision,2021020500,8798,2,272,19561
WandaVision,2021020600,7041,2,318,23872
WandaVision,2021020700,4986,2,451,19924
WandaVision,2021020800,5312,2,218,14937
WandaVision,2021020900,3993,2,153,10508
WandaVision,2021021000,3446,2,119,9140
WandaVision,2021021100,3336,2,103,8382
WandaVision,2021021200,7903,2,185,16472
WandaVision,2021021300,5914,2,275,20345
WandaVision,2021021400,4597,2,369,17940
WandaVision,2021021500,4864,2,202,13876
WandaVision,2021021600,4201,2,170,11867
WandaVision,2021021700,4031,2,104,10263
WandaVision,2021021800,3806,2,113,9433
WandaVision,2021021900,10114,2,346,22052
WandaVision,2021022000,6860,2,379,22533
WandaVision,2021022100,5129,2,258,18684
WandaVision,2021022200,5164,2,188,14123
WandaVision,2021022300,4563,2,111,10213
WandaVision,2021022400,4239,2,98,9671
WandaVision,2021022500,4284,2,100,9238
WandaVision,2021022600,10151,2,284,21969
WandaVision,2021022700,7895,2,323,25905
WandaVision,2021022800,5658,2,381,21252
Día_de_San_Valentín,2021020100,1716,2,8,3798
Día_de_San_Valentín,2021020200,2160,2,14,4150
Día_de_San_Valentín,2021020300,2242,2,11,4636
Día_de_San_Valentín,2021020400,2427,2,15,4959
Día_de_San_Valentín,2021020500,2514,2,20,5170
Día_de_San_Valentín,2021020600,1623,2,19,4954
Día_de_San_Valentín,2021020700,1685,2,22,5345
Día_de_San_Valentín,2021020800,4333,2,30,8716
Día_de_San_Valentín,2021020900,4921,2,37,11083
Día_de_San_Valentín,2021021000,5475,2,41,12778
Día_de_San_Valentín,2021021100,7055,2,76,15690
Día_de_San_Valentín,2021021200,10024,2,94,24638
Día_de_San_Valentín,2021021300,7034,2,544,34089
Día_de_San_Valentín,2021021400,25802,2,1706,227882
Día_de_San_Valentín,2021021500,9854,2,899,55266
Día_de_San_Valentín,2021021600,2740,2,383,10782
Día_de_San_Valentín,2021021700,2516,2,111,6802
Día_de_San_Valentín,2021021800,2083,2,44,5358
Día_de_San_Valentín,2021021900,1447,2,26,3965
Día_de_San_Valentín,2021022000,707,2,18,2388
Día_de_San_Valentín,2021022100,594,2,29,2104
Día_de_San_Valentín,2021022200,1002,2,7,2533
Día_de_San_Valentín,2021022300,831,2,8,2581
Día_de_San_Valentín,2021022400,839,2,11,2181
Día_de_San_Valentín,2021022500,650,2,13,1894
Día_de_San_Valentín,2021022600,674,2,2,1576
Día_de_San_Valentín,2021022700,409,2,11,1240
Día_de_San_Valentín,2021022800,323,2,8,1189
Pablo_Hasél,2021020100,1213,2,31,3362
Pablo_Hasél,2021020200,877,2,29,3281
Pablo_Hasél,2021020300,616,2,16,2161
Pablo_Hasél,2021020400,584,2,21,1681
Pablo_Hasél,2021020500,462,2,16,1399
Pablo_Hasél,2021020600,492,2,34,2177
Pablo_Hasél,2021020700,652,2,58,3373
Pablo_Hasél,2021020800,1155,2,51,3499
Pablo_Hasél,2021020900,2361,2,99,7656
Pablo_Hasél,2021021000,1191,2,51,3620
Pablo_Hasél,2021021100,1102,2,42,3556
Pablo_Hasél,2021021200,1800,2,100,6104
Pablo_Hasél,2021021300,1185,2,76,4954
Pablo_Hasél,2021021400,1043,2,38,2972
Pablo_Hasél,2021021500,3729,2,231,12188
Pablo_Hasél,2021021600,13779,2,798,61269
Pablo_Hasél,2021021700,11516,2,1357,58768
Pablo_Hasél,2021021800,14167,2,1507,59600
Pablo_Hasél,2021021900,12636,2,1383,50893
Pablo_Hasél,2021022000,8195,2,1119,50419
Pablo_Hasél,2021022100,7329,2,1068,40728
Pablo_Hasél,2021022200,6797,2,720,23568
Pablo_Hasél,2021022300,3312,2,231,10513
Pablo_Hasél,2021022400,2419,2,125,6355
Pablo_Hasél,2021022500,1673,2,65,3620
Pablo_Hasél,2021022600,1217,2,55,2689
Pablo_Hasél,2021022700,987,2,71,4263
Pablo_Hasél,2021022800,1351,2,92,4545
Isabel_II_del_Reino_Unido,2021020100,2279,2,178,17806
Isabel_II_del_Reino_Unido,2021020200,2427,2,167,15465
Isabel_II_del_Reino_Unido,2021020300,2418,2,143,14370
Isabel_II_del_Reino_Unido,2021020400,2302,2,137,14844
Isabel_II_del_Reino_Unido,2021020500,2117,2,166,12926
Isabel_II_del_Reino_Unido,2021020600,2103,2,229,20327
Isabel_II_del_Reino_Unido,2021020700,2011,2,196,21241
Isabel_II_del_Reino_Unido,2021020800,2466,2,185,17019
Isabel_II_del_Reino_Unido,2021020900,2326,2,162,13576
Isabel_II_del_Reino_Unido,2021021000,2388,2,145,13543
Isabel_II_del_Reino_Unido,2021021100,2231,2,130,11856
Isabel_II_del_Reino_Unido,2021021200,1940,2,128,11210
Isabel_II_del_Reino_Unido,2021021300,1458,2,152,13208
Isabel_II_del_Reino_Unido,2021021400,1762,2,243,17580
Isabel_II_del_Reino_Unido,2021021500,2226,2,159,16801
Isabel_II_del_Reino_Unido,2021021600,1937,2,140,12206
Isabel_II_del_Reino_Unido,2021021700,3791,2,208,16827
Isabel_II_del_Reino_Unido,2021021800,2614,2,179,15103
Isabel_II_del_Reino_Unido,2021021900,2354,2,137,12623
Isabel_II_del_Reino_Unido,2021022000,1784,2,197,15529
Isabel_II_del_Reino_Unido,2021022100,1901,2,229,20751
Isabel_II_del_Reino_Unido,2021022200,3870,2,203,26643
Isabel_II_del_Reino_Unido,2021022300,3825,2,181,26647
Isabel_II_del_Reino_Unido,2021022400,3188,2,166,22020
Isabel_II_del_Reino_Unido,2021022500,2727,2,156,16385
Isabel_II_del_Reino_Unido,2021022600,2641,2,135,17496
Isabel_II_del_Reino_Unido,2021022700,1789,2,175,15930
Isabel_II_del_Reino_Unido,2021022800,1709,2,191,17714
Agatha_Harkness_(cómic),2021020100,231,2,9,1225
Agatha_Harkness_(cómic),2021020200,235,2,9,912
Agatha_Harkness_(cómic),2021020300,146,2,6,673
Agatha_Harkness_(cómic),2021020400,100,2,1,426
Agatha_Harkness_(cómic),2021020500,837,2,13,2106
Agatha_Harkness_(cómic),2021020600,883,2,30,4023
Agatha_Harkness_(cómic),2021020700,428,2,17,2585
Agatha_Harkness_(cómic),2021020800,589,2,10,2320
Agatha_Harkness_(cómic),2021020900,358,2,14,1285
Agatha_Harkness_(cómic),2021021000,241,2,10,726
Agatha_Harkness_(cómic),2021021100,160,2,2,516
Agatha_Harkness_(cómic),2021021200,439,2,21,1473
Agatha_Harkness_(cómic),2021021300,430,2,15,1984
Agatha_Harkness_(cómic),2021021400,238,2,14,1212
Agatha_Harkness_(cómic),2021021500,272,2,4,920
Agatha_Harkness_(cómic),2021021600,218,2,6,732
Agatha_Harkness_(cómic),2021021700,166,2,4,560
Agatha_Harkness_(cómic),2021021800,221,2,5,594
Agatha_Harkness_(cómic),2021021900,30053,2,967,103411
Agatha_Harkness_(cómic),2021022000,16551,2,1279,108129
Agatha_Harkness_(cómic),2021022100,6038,2,800,43897
Agatha_Harkness_(cómic),2021022200,5454,2,425,25185
Agatha_Harkness_(cómic),2021022300,3563,2,181,16191
Agatha_Harkness_(cómic),2021022400,2482,2,80,10695
Agatha_Harkness_(cómic),2021022500,1957,2,64,8105
Agatha_Harkness_(cómic),2021022600,3573,2,123,15193
Agatha_Harkness_(cómic),2021022700,2773,2,166,20316
Agatha_Harkness_(cómic),2021022800,1837,2,102,15149
Elecciones_presidenciales_de_Ecuador_de_2021,2021020100,2895,2,67,7234
Elecciones_presidenciales_de_Ecuador_de_2021,2021020200,3521,2,68,8991
Elecciones_presidenciales_de_Ecuador_de_2021,2021020300,3958,2,49,10466
Elecciones_presidenciales_de_Ecuador_de_2021,2021020400,4568,2,68,12161
Elecciones_presidenciales_de_Ecuador_de_2021,2021020500,4768,2,97,12330
Elecciones_presidenciales_de_Ecuador_de_2021,2021020600,4304,2,137,15473
Elecciones_presidenciales_de_Ecuador_de_2021,2021020700,13783,2,429,58760
Elecciones_presidenciales_de_Ecuador_de_2021,2021020800,28751,2,1439,78584
Elecciones_presidenciales_de_Ecuador_de_2021,2021020900,9811,2,803,19903
Elecciones_presidenciales_de_Ecuador_de_2021,2021021000,8031,2,372,16754
Elecciones_presidenciales_de_Ecuador_de_2021,2021021100,6403,2,448,13826
Elecciones_presidenciales_de_Ecuador_de_2021,2021021200,4286,2,211,7723
Elecciones_presidenciales_de_Ecuador_de_2021,2021021300,2594,2,120,6276
Elecciones_presidenciales_de_Ecuador_de_2021,2021021400,1864,2,72,4654
Elecciones_presidenciales_de_Ecuador_de_2021,2021021500,1866,2,59,4049
Elecciones_presidenciales_de_Ecuador_de_2021,2021021600,1832,2,40,3602
Elecciones_presidenciales_de_Ecuador_de_2021,2021021700,2449,2,64,3777
